,Date,Tweet
112,2022-05-30 17:57:43+00:00,@Halaman1Google_ @Kimi58486332 @Louis_chantika @DPR_RI @fadlizon @jokowi @ListyoSigitP Kamu kadrun pekok juga ngotot terus hahahahaha
113,2022-05-30 17:55:54+00:00,"@Alamsyahsaragih @RasamalaArt @alvinlie21 @OmbudsmanRI137 1) Ketua Panita/Pelaksana Formula E bertanggung-jawab ke Gub DKI, 2) Gub DKI bertanggung-jawab ke DPRD DKI, 3) A Sahroni adalah Wakil Ketua Komisi III DPR RI (bukan anggota DPRD DKI). Secara aturan tata negara, gak ada relevansinya DPR RI memanggil Ketua Panitia Formula E."
114,2022-05-30 17:52:42+00:00,Dpr we gang gang
115,2022-05-30 17:49:53+00:00,"@DPR_RI @WartaEkonomi masih percaya roy suryo?? Kalau tentang video sekian detik, boleh lah.😀😀. &gt; https://t.co/0DaEWSKYIh"
116,2022-05-30 17:43:04+00:00,"BNPT Ajukan Pinjaman Luar Negeri US$160 Juta dan SBSN Rp 290 Miliar, DPR Setuju

Yang bayar siapa ? 
Untuk apa ?.
Perusahaankah ?.
DPR ? 
https://t.co/fH2sJDS58T"
117,2022-05-30 17:40:51+00:00,@LukmanRudianto @Kimi58486332 @Louis_chantika @DPR_RI @fadlizon @jokowi @ListyoSigitP Si Otak bloon masih ngotot ajah 🤣
118,2022-05-30 17:40:01+00:00,"Rapat Bahas Tahapan dan Anggaran Pemilu 2024 dengan Komisi II DPR Batal, Ini Kata KPU https://t.co/cLenxobl8b"
119,2022-05-30 17:37:32+00:00,RDP KPU-DPR Digelar Usai Pertemuan dengan Pimpinan DPR https://t.co/Yly4opcLVq
120,2022-05-30 17:33:14+00:00,@Indo_NottForest @NFFC halo min aku fans Notthing ham forest sejak belum pernah dpr ucl 👍😊
121,2022-05-30 17:31:03+00:00,Parah nie anggota @DPR_RI
122,2022-05-30 17:28:54+00:00,Retaknya Hubungan antara Jokowi dan Megawati dapat Berimbas DPR Impichment Presiden? https://t.co/i3tTnGp8uM
123,2022-05-30 17:28:43+00:00,@elkrova @AgusYudhoyono @FPKSDPRRI @FPD_DPR @FraksiPKB @Fraksi_Gerindra @Fraksi_PAN @FraksiPPPDPRRI Belinya partai... dijualnya eceran
124,2022-05-30 17:27:24+00:00,@kinda_yarss @convomf ada aja buan DPR
125,2022-05-30 17:27:22+00:00,"@ridwankamil Semangat yah panutanku, kami mendoakan semoga ditemukan dan Allah mengabulkan harapan kita semua, amin"
126,2022-05-30 17:25:21+00:00,@ArisWila @ArulArulArulA11 @ListyoSigitP @jokowi @DPR_RI @mohmahfudmd @prabowo @DivHumas_Polri @Puspen_TNI @hariankompas @Dennysiregar7 @_ekokuntadhi @SimbokeSarah @franciscowillki @dehadaud @PakwieTopan @AzulZulian @Opowaelahkeno77 @AbuNawa48105494 Sudah di tangani polisi
127,2022-05-30 17:23:51+00:00,"Ada Tambahan Biaya Haji Rp1,4 Triliun, DPR: Perlu Konsolidasi Lanjutan ​​​​​​​ - https://t.co/iFxK4ihgzc 

#IDCORNER"
128,2022-05-30 17:23:17+00:00,Ketua DPR PUan Maharani Dukung Subsidi Rp350 triliun yang Difokuskan untuk Subsidi Pertalite dan Listrik https://t.co/T8Ah26Ycwe Puan Peduli Wong Cilik
129,2022-05-30 17:20:58+00:00,"SELAMAT HARI LAHIRNYA PANCASILA 
1 JUNI 1945 - 1 JUNI 2022 @ DPR RI https://t.co/vKpfFJFbSK"
130,2022-05-30 17:20:51+00:00,Mamlaka ya DPR ilithibitisha kuwa vikosi vya urusi vilichukua jimbo la Staryi Karavan na Dibrova Kaskazini-Mashariki mwa Sloyansk. Pia urusi wamefanikiwa kufika Mto Siversky Donets (katika bluu) kuelekea Raihorodok. https://t.co/8lFxhPzbNc
131,2022-05-30 17:19:15+00:00,@ProfylHenuk @BennyHarmanID @PartaiDemokrat @AgusYudhoyono @DPR_RI Emangnya berani polisi usut ? 😀😀Dewan terhormat yg katanya punya hak imunitas...😀
132,2022-05-30 17:19:10+00:00,"8 Fraksi Setuju RUU Provinsi Papua Barat Daya jadi Usulan Inisiatif DPR

#PapuanLivesMatter 
#Papua 
https://t.co/MhokszyD73"
133,2022-05-30 17:17:16+00:00,"@ceknov11 @voidotid tapi kenapa baru digagalin di tes hampir akhir ya? kan tes buta warna itu paling awal, seharusnya kalau emang buta warna, tes kesehatan awal (tes pertama) ga bakal lolos"
134,2022-05-30 17:17:12+00:00,@loonamart hyunjin dpr
135,2022-05-30 17:16:18+00:00,dpr we gang gang
136,2022-05-30 17:14:06+00:00,Retaknya Hubungan antara Jokowi dan Megawati dapat Berimbas DPR Impichment Presiden? https://t.co/mep90IoGPf
137,2022-05-30 17:13:40+00:00,dpr live
138,2022-05-30 17:12:10+00:00,DPR WE GANG GANG
139,2022-05-30 17:12:10+00:00,"@AdhieMassardi 🤣
Otak para bajingan,menebar PROVOKASI jahat yg menjijikan !

Pak Jokowi bukan ketua  partai 
Yg mencalonkan anak &amp; mantunya partai politik 
Yg memilih rakyat 

Jauh sebelum menikahi adik kandung nya , beliua sudah jadi hakim MK 
&amp; yg memilih DPR 

Otak loe WARAS @AdhieMassardi"
